DATA	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50	C51	C52	C53	C54	C55	C56	C57	C58	C59	C60	C61	C62	C63	C64	C65	C66	C67	C68	C69	C70	C71	C72	C73	C74	C75	C76	C77	C78	C79	C80	C81	C82	C83	C84	C85	C86	C87	C88	C89	C90	C91	C92	C93	C94	C95	C96	C97	C98	C99	C100	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C119	C120	C121	C122	C123	C124	C125	C126	C127	C128	C129	C130	C131	C132	C133	C134	C135	C136	C137	C138	C139	C140	C141	C142	C143	C144	C145	C146	C147	C148	C149	C150	C151
R11	0.091085106	0.008060784	8.421153846	7.577358491	1324.909091	4.089285714	11.17288136	115.7333333	10.56349206	1.390454545	1.17	0.010068116	0.010690278	0.005984	0.106341176	1.563636364	9.67E-06	1.43E-05	1.28E-05	0.004175728	0.003258095	0.49745283	6.957657658	0.00025925	0.000159421	0.00034968	0.000116165	0.848175182	1.173381295	9.228571429	0.780141844	3.808219178	0.900680272	0.211176471	0.823566879	0.812269939	0.139090909	0.347710843	0.040934911	0.230813953	0.032188571	0.003858427	0.001406077	0.01410989	0.006389189	0.014707692	0.007863415	0.278125	2.146551724	280.5882353	0.091085106	0.008060784	8.421153846	7.577358491	1324.909091	4.089285714	11.17288136	115.7333333	10.56349206	1.390454545	1.17	0.010068116	0.010690278	0.005984	0.106341176	1.563636364	9.67E-06	1.43E-05	1.28E-05	0.004175728	0.003258095	0.49745283	6.957657658	0.00025925	0.000159421	0.00034968	0.000116165	0.848175182	1.173381295	9.228571429	0.780141844	3.808219178	0.900680272	0.211176471	0.823566879	0.812269939	0.139090909	0.347710843	0.040934911	0.230813953	0.032188571	0.003858427	0.001406077	0.01410989	0.006389189	0.014707692	0.007863415	0.278125	2.146551724	280.5882353	0.090765957	0.008339216	8.390384615	7.567924528	1320.727273	4.041071429	11.20677966	116.4666667	10.61746032	1.379545455	1.166323529	0.010402899	0.011061111	0.006357333	0.107776471	1.581818182	1.09E-06	1.29E-05	1.07E-05	0.004237864	0.003347619	0.485660377	6.834234234	0.000288833	0.000181736	0.00078416	0.000143759	0.842335766	1.162589928	9.085714286	0.762411348	3.713013699	0.87755102	0.20496732	0.803821656	0.805521472	0.137575758	0.34439759	0.040467456	0.228953488	0.03168	0.003569663	0.001417127	0.013901099	0.006172973	0.01514359	0.007712195	0.272644231	2.1	272.394958	1294.98513
R12	0.022914894	0.005405882	0.013803846	0.014343396	3.121818182	9.683928571	0.015691525	0.148183333	0.011095238	0.102318182	0.359264706	0.243333333	0.001791667	0.003390667	0.006597647	1.413636364	0.005025263	0.004378571	5.61E-05	9.58E-05	0.004846667	0.000701981	7.81E-05	0.000174833	0.000129504	0.0000972	0.000173383	1.156934307	0.001878417	0.007055714	0.000803546	0.003636301	0.00090068	0.000462026	0.000780892	0.000696319	0.000121879	0.000342229	3.63E-05	0.000220814	0.000543829	0	0	0.000209121	2.16E-06	0.000116154	9.38E-06	0.002563462	0.00149181	0.03162605	0.022914894	0.005405882	0.013803846	0.014343396	3.121818182	9.683928571	0.015691525	0.148183333	0.011095238	0.102318182	0.359264706	0.243333333	0.001791667	0.003390667	0.006597647	1.413636364	0.005025263	0.004378571	5.61E-05	9.58E-05	0.004846667	0.000701981	7.81E-05	0.000174833	0.000129504	0.0000972	0.000173383	1.156934307	0.001878417	0.007055714	0.000803546	0.003636301	0.00090068	0.000462026	0.000780892	0.000696319	0.000121879	0.000342229	3.63E-05	0.000220814	0.000543829	0	0	0.000209121	2.16E-06	0.000116154	9.38E-06	0.002563462	0.00149181	0.03162605	0.025893617	0.006194118	0.007940385	0.006515094	2.661818182	11.04642857	0.011122034	0.02795	0.004611111	0.103	0.360882353	0.240869565	0.002073611	0.003550667	0.00668	1.526136364	0.005326316	0.004655102	5.40E-05	9.67E-05	0.004951429	0.000742925	6.51E-05	0.000156917	0.000110331	0.00017736	0.00013812	1.05620438	0.002082014	0.007407143	0.000811348	0.003929452	0.001016327	0.000444706	0.000841401	0.000729448	0.000122242	0.000359337	4.14E-05	0.000232616	0.000564514	0	0	0.000145934	3.38E-06	7.74E-05	1.06E-05	0.002765865	0.000884483	0.030390756	0
R13	0.0097	0.003903922	0.005394231	0.0039	1.814545455	1.432678571	0.007691525	0.018216667	0.002950794	0.102393939	0.261764706	0.151884058	0.000281111	0.001662667	0.006611765	1.260227273	0.001807368	0.001453061	5.75E-05	8.01E-05	0.004649524	0.00093	0.000222523	2.40E-05	0.000152975	0.00020312	3.94E-05	0.728321168	0.000633525	0.001732143	0.000242057	0.001096575	0.000242449	0.000221569	0.000260191	0.000240982	4.30E-05	0.000134398	9.16E-06	8.84E-05	0.000500457	0	0	0	1.95E-06	8.19E-05	1.02E-05	0.001792788	0.000480603	0.080756303	0.0097	0.003903922	0.005394231	0.0039	1.814545455	1.432678571	0.007691525	0.018216667	0.002950794	0.102393939	0.261764706	0.151884058	0.000281111	0.001662667	0.006611765	1.260227273	0.001807368	0.001453061	5.75E-05	8.01E-05	0.004649524	0.00093	0.000222523	2.40E-05	0.000152975	0.00020312	3.94E-05	0.728321168	0.000633525	0.001732143	0.000242057	0.001096575	0.000242449	0.000221569	0.000260191	0.000240982	4.30E-05	0.000134398	9.16E-06	8.84E-05	0.000500457	0	0	0	1.95E-06	8.19E-05	1.02E-05	0.001792788	0.000480603	0.080756303	0.013565957	0.004309804	0.007207692	0.004815094	1.890909091	1.774464286	0.008476271	0.0196	0.003284127	0.114878788	0.279705882	0.158550725	0.000426389	0.001809333	0.007132941	1.305681818	0.001802105	0.00149898	7.33E-05	8.60E-05	0.004677143	0.000836132	0.000284505	0.0000778	0.000156033	0.00020368	3.74E-05	0.729416058	0.000688705	0.001902143	0.000262553	0.001284247	0.000300748	0.000236536	0.000266752	0.00024681	4.09E-05	0.000140783	1.36E-05	0.0000825	0.000526686	0	0	0	1.45E-06	6.94E-05	1.00E-05	0.002054808	0.000395647	0.080462185	0
R14	0.046638298	0.005021569	0.009586538	0.008845283	1.239818182	2.601785714	0.004932203	0.008738333	0.009696825	0.046242424	0.204264706	0.147391304	0.000803056	0.000906667	0.009341176	2.559090909	0.000683789	0.00058051	5.11E-05	0.000123398	0.004753333	0.000420472	0.00010991	0.000797833	3.82E-05	0.00020512	0.000283534	0.697226277	0.001228058	0.00441	0.000534255	0.002526712	0.000658639	0.000302876	0.000508917	0.000446748	7.78E-05	0.000220422	1.49E-05	0.000128198	0.0004744	0	0	0	4.39E-07	2.75E-05	7.46E-06	0.001323558	0.000506897	0.000751681	0.046638298	0.005021569	0.009586538	0.008845283	1.239818182	2.601785714	0.004932203	0.008738333	0.009696825	0.046242424	0.204264706	0.147391304	0.000803056	0.000906667	0.009341176	2.559090909	0.000683789	0.00058051	5.11E-05	0.000123398	0.004753333	0.000420472	0.00010991	0.000797833	3.82E-05	0.00020512	0.000283534	0.697226277	0.001228058	0.00441	0.000534255	0.002526712	0.000658639	0.000302876	0.000508917	0.000446748	7.78E-05	0.000220422	1.49E-05	0.000128198	0.0004744	0	0	0	4.39E-07	2.75E-05	7.46E-06	0.001323558	0.000506897	0.000751681	0.054723404	0.005141176	0.008915385	0.00699434	1.251272727	2.582142857	0.004710169	0.008788333	0.009084127	0.049424242	0.201176471	0.143768116	0.000606944	0.0007508	0.009554118	2.473863636	0.000735474	0.000545918	9.12E-05	0.000112816	0.00468381	0.000346604	0.000128378	0.000856667	3.38E-05	0.00017688	0.000303684	0.691605839	0.001227338	0.004634286	0.000565603	0.002618493	0.000684354	0.000289412	0.000566306	0.000509018	7.48E-05	0.000228494	2.26E-05	0.00012843	0.000503714	0	0	0	4.24E-07	4.02E-05	1.24E-05	0.001329327	0.000497414	0.000702521	0
R15	0.039425532	0.007880392	3.798076923	4.01509434	436.5454545	0.987857143	5.289830508	77.18333333	6.723809524	4.231818182	3.322058824	0.03173913	0.011961111	0.008994667	0.39	1.518181818	0.000168737	0.000154592	0.000807327	0	0.00335619	0.089311321	1.085585586	0.000166667	0.002030579	0.00075168	0.00039218	0.458248175	0.123309353	2.694285714	0.069191489	0.325410959	0.095782313	0.022823529	0.104076433	0.165889571	0.029012121	0.068493976	0.010017751	0.04994186	0.011794286	0.001710112	0.000301878	0.000914835	0.003518919	0.011794872	0.004572683	0.250240385	9.168103448	164.1176471	0.039425532	0.007880392	3.798076923	4.01509434	436.5454545	0.987857143	5.289830508	77.18333333	6.723809524	4.231818182	3.322058824	0.03173913	0.011961111	0.008994667	0.39	1.518181818	0.000168737	0.000154592	0.000807327	0	0.00335619	0.089311321	1.085585586	0.000166667	0.002030579	0.00075168	0.00039218	0.458248175	0.123309353	2.694285714	0.069191489	0.325410959	0.095782313	0.022823529	0.104076433	0.165889571	0.029012121	0.068493976	0.010017751	0.04994186	0.011794286	0.001710112	0.000301878	0.000914835	0.003518919	0.011794872	0.004572683	0.250240385	9.168103448	164.1176471	0.039425532	0.007880392	3.798076923	4.01509434	436.5454545	0.987857143	5.289830508	77.18333333	6.723809524	4.231818182	3.322058824	0.03173913	0.011961111	0.008994667	0.39	1.518181818	0.000168737	0.000154592	0.000807327	0	0.00335619	0.089311321	1.085585586	0.000166667	0.002030579	0.00075168	0.00039218	0.458248175	0.123309353	2.694285714	0.069191489	0.325410959	0.095782313	0.022823529	0.104076433	0.165889571	0.029012121	0.068493976	0.010017751	0.04994186	0.011794286	0.001710112	0.000301878	0.000914835	0.003518919	0.011794872	0.004572683	0.250240385	9.168103448	164.1176471	2175.652746
R16	0.066276596	0.001662941	0.005301923	0.029679245	97.30909091	144.875	0.042305085	0.110766667	0.025952381	0.266515152	2.619117647	2.311594203	0.018097222	0.009490667	0.027941176	18.01136364	0.006098947	0.005423469	0.00129505	0	0.012295238	0.000847075	0.004181081	0.000117417	0.000824793	0.00011032	0.000166165	17.70072993	0.002177698	0.008392857	0.001017021	0.004862329	0.001506122	0.006928105	0.001293631	0.001377914	0.000259152	0.000946988	8.24E-05	0.000806395	0.003827429	6.05E-05	5.95E-06	0.001219231	0.000635135	0.000775897	4.79E-05	0.004662981	0.010090517	0.316470588	0.066276596	0.001662941	0.005301923	0.029679245	97.30909091	144.875	0.042305085	0.110766667	0.025952381	0.266515152	2.619117647	2.311594203	0.018097222	0.009490667	0.027941176	18.01136364	0.006098947	0.005423469	0.00129505	0	0.012295238	0.000847075	0.004181081	0.000117417	0.000824793	0.00011032	0.000166165	17.70072993	0.002177698	0.008392857	0.001017021	0.004862329	0.001506122	0.006928105	0.001293631	0.001377914	0.000259152	0.000946988	8.24E-05	0.000806395	0.003827429	6.05E-05	5.95E-06	0.001219231	0.000635135	0.000775897	4.79E-05	0.004662981	0.010090517	0.316470588	0.066276596	0.001662941	0.005301923	0.029679245	97.30909091	144.875	0.042305085	0.110766667	0.025952381	0.266515152	2.619117647	2.311594203	0.018097222	0.009490667	0.027941176	18.01136364	0.006098947	0.005423469	0.00129505	0	0.012295238	0.000847075	0.004181081	0.000117417	0.000824793	0.00011032	0.000166165	17.70072993	0.002177698	0.008392857	0.001017021	0.004862329	0.001506122	0.006928105	0.001293631	0.001377914	0.000259152	0.000946988	8.24E-05	0.000806395	0.003827429	6.05E-05	5.95E-06	0.001219231	0.000635135	0.000775897	4.79E-05	0.004662981	0.010090517	0.316470588	2634.64509
R17	0.043851064	0.001829216	0.031942308	0.034301887	688.7272727	4.033928571	6.742372881	26.76666667	0.295555556	0.653939394	1.056176471	0.52942029	0.018777778	0.009518667	0.067741176	0.595795455	3.49E-05	2.13E-05	3.21E-05	0	0.000779905	0.121603774	1.389189189	0.000481667	0.002069421	0.00025712	0.000287293	32.94160584	0.488417266	2.834285714	0.296170213	1.423972603	0.331632653	0.086862745	0.342738854	0.460429448	0.083575758	0.200542169	0.025106509	0.12505814	0.023725714	0.003938202	0.000725414	0.002229121	0.000999459	0.001061538	0.000888293	0.027317308	0.019681034	130.4201681	0.043851064	0.001829216	0.031942308	0.034301887	688.7272727	4.033928571	6.742372881	26.76666667	0.295555556	0.653939394	1.056176471	0.52942029	0.018777778	0.009518667	0.067741176	0.595795455	3.49E-05	2.13E-05	3.21E-05	0	0.000779905	0.121603774	1.389189189	0.000481667	0.002069421	0.00025712	0.000287293	32.94160584	0.488417266	2.834285714	0.296170213	1.423972603	0.331632653	0.086862745	0.342738854	0.460429448	0.083575758	0.200542169	0.025106509	0.12505814	0.023725714	0.003938202	0.000725414	0.002229121	0.000999459	0.001061538	0.000888293	0.027317308	0.019681034	130.4201681	0.043851064	0.001829216	0.031942308	0.034301887	688.7272727	4.033928571	6.742372881	26.76666667	0.295555556	0.653939394	1.056176471	0.52942029	0.018777778	0.009518667	0.067741176	0.595795455	3.49E-05	2.13E-05	3.21E-05	0	0.000779905	0.121603774	1.389189189	0.000481667	0.002069421	0.00025712	0.000287293	32.94160584	0.488417266	2.834285714	0.296170213	1.423972603	0.331632653	0.086862745	0.342738854	0.460429448	0.083575758	0.200542169	0.025106509	0.12505814	0.023725714	0.003938202	0.000725414	0.002229121	0.000999459	0.001061538	0.000888293	0.027317308	0.019681034	130.4201681	6412.290799
R18	0.217021277	0.018680392	7.915384615	8.405660377	1672	4.473214286	14.85254237	153.1666667	10.9952381	1.096363636	0.873529412	0.011189855	0.014625	0.008004	0.108682353	1.780681818	2.54E-05	3.58E-05	1.14E-05	0	0.001322857	0.517169811	6.432432432	0.0002265	0.001847107	0.0009424	0.000266015	0.989051095	1.090647482	11.63571429	0.665390071	3.197260274	0.858503401	0.202091503	0.89044586	1.134969325	0.192545455	0.450843373	0.056816568	0.298139535	0.050422857	0.009393258	0.001673481	0.020813187	0.00787027	0.019841026	0.012960976	0.438173077	6.047413793	526.8907563	0.217021277	0.018680392	7.915384615	8.405660377	1672	4.473214286	14.85254237	153.1666667	10.9952381	1.096363636	0.873529412	0.011189855	0.014625	0.008004	0.108682353	1.780681818	2.54E-05	3.58E-05	1.14E-05	0	0.001322857	0.517169811	6.432432432	0.0002265	0.001847107	0.0009424	0.000266015	0.989051095	1.090647482	11.63571429	0.665390071	3.197260274	0.858503401	0.202091503	0.89044586	1.134969325	0.192545455	0.450843373	0.056816568	0.298139535	0.050422857	0.009393258	0.001673481	0.020813187	0.00787027	0.019841026	0.012960976	0.438173077	6.047413793	526.8907563	0.217021277	0.018680392	7.915384615	8.405660377	1672	4.473214286	14.85254237	153.1666667	10.9952381	1.096363636	0.873529412	0.011189855	0.014625	0.008004	0.108682353	1.780681818	2.54E-05	3.58E-05	1.14E-05	0	0.001322857	0.517169811	6.432432432	0.0002265	0.001847107	0.0009424	0.000266015	0.989051095	1.090647482	11.63571429	0.665390071	3.197260274	0.858503401	0.202091503	0.89044586	1.134969325	0.192545455	0.450843373	0.056816568	0.298139535	0.050422857	0.009393258	0.001673481	0.020813187	0.00787027	0.019841026	0.012960976	0.438173077	6.047413793	526.8907563	1234.498716
R19	0.649787234	0.004192157	0.004563462	0.011332075	3145.454545	9.969642857	1.705084746	14.23833333	0.598571429	0.82469697	0.851911765	0.198405797	0.011727778	0.00738	0.143882353	28.94318182	0.011252632	0.009833673	0.000610693	0	0.033857143	0.073349057	0.905405405	0.000337167	0.003028926	0.00027064	0.000286992	2.800729927	0.075467626	0.240571429	0.016439716	0.071849315	0.011292517	0.005671242	0.023764331	0.024644172	0.005639394	0.014126506	0.001682249	0.008627907	0.009331429	0.000749438	0.000175083	0.000457967	0.004128649	0.003902051	3.32E-05	0.000839904	0.007952586	79.03361345	0.649787234	0.004192157	0.004563462	0.011332075	3145.454545	9.969642857	1.705084746	14.23833333	0.598571429	0.82469697	0.851911765	0.198405797	0.011727778	0.00738	0.143882353	28.94318182	0.011252632	0.009833673	0.000610693	0	0.033857143	0.073349057	0.905405405	0.000337167	0.003028926	0.00027064	0.000286992	2.800729927	0.075467626	0.240571429	0.016439716	0.071849315	0.011292517	0.005671242	0.023764331	0.024644172	0.005639394	0.014126506	0.001682249	0.008627907	0.009331429	0.000749438	0.000175083	0.000457967	0.004128649	0.003902051	3.32E-05	0.000839904	0.007952586	79.03361345	0.649787234	0.004192157	0.004563462	0.011332075	3145.454545	9.969642857	1.705084746	14.23833333	0.598571429	0.82469697	0.851911765	0.198405797	0.011727778	0.00738	0.143882353	28.94318182	0.011252632	0.009833673	0.000610693	0	0.033857143	0.073349057	0.905405405	0.000337167	0.003028926	0.00027064	0.000286992	2.800729927	0.075467626	0.240571429	0.016439716	0.071849315	0.011292517	0.005671242	0.023764331	0.024644172	0.005639394	0.014126506	0.001682249	0.008627907	0.009331429	0.000749438	0.000175083	0.000457967	0.004128649	0.003902051	3.32E-05	0.000839904	0.007952586	79.03361345	45371.16614
R20	0.021914894	0.003031373	0.008526923	0.011988679	1.463272727	10.63928571	0.032237288	0.056166667	0.006595238	0.265454545	0.87	0.636666667	0.002986111	0.001762667	0.166588235	121.0227273	0.004503158	0.004426531	0.003485149	0.00318932	0.171238095	0.005293396	0.000766396	9.93E-05	0.000307521	0.00036208	0.00053188	3.330656934	0.000155324	0.000556571	3.47E-05	0.000664863	0.000519116	0.004632026	0.000113376	7.84E-05	1.45E-05	0.00037012	9.53E-06	0.000380872	0.008285714	4.20E-06	0	5.97E-05	0.000624865	0.000786154	0.000269902	0.008879808	0.000563362	0.058109244	0.021914894	0.003031373	0.008526923	0.011988679	1.463272727	10.63928571	0.032237288	0.056166667	0.006595238	0.265454545	0.87	0.636666667	0.002986111	0.001762667	0.166588235	121.0227273	0.004503158	0.004426531	0.003485149	0.00318932	0.171238095	0.005293396	0.000766396	9.93E-05	0.000307521	0.00036208	0.00053188	3.330656934	0.000155324	0.000556571	3.47E-05	0.000664863	0.000519116	0.004632026	0.000113376	7.84E-05	1.45E-05	0.00037012	9.53E-06	0.000380872	0.008285714	4.20E-06	0	5.97E-05	0.000624865	0.000786154	0.000269902	0.008879808	0.000563362	0.058109244	0.021914894	0.003031373	0.008526923	0.011988679	1.463272727	10.63928571	0.032237288	0.056166667	0.006595238	0.265454545	0.87	0.636666667	0.002986111	0.001762667	0.166588235	121.0227273	0.004503158	0.004426531	0.003485149	0.00318932	0.171238095	0.005293396	0.000766396	9.93E-05	0.000307521	0.00036208	0.00053188	3.330656934	0.000155324	0.000556571	3.47E-05	0.000664863	0.000519116	0.004632026	0.000113376	7.84E-05	1.45E-05	0.00037012	9.53E-06	0.000380872	0.008285714	4.20E-06	0	5.97E-05	0.000624865	0.000786154	0.000269902	0.008879808	0.000563362	0.058109244	6781.693638
R21	0.01663617	0.003558824	0.064461538	0.080584906	640.1818182	0.896428571	4.852542373	13.72	0.24015873	2.133333333	1.735294118	0.049	0.017069444	0.009057333	0.093576471	1.609090909	0.000299263	0.000227959	0	0	0.016685714	0.054613208	0.63981982	0.00008725	0.000206612	0.0003024	0.00014594	0.501824818	0.117122302	0.755714286	0.052269504	0.224315068	0.057197279	0.014215686	0.078280255	0.070858896	0.012666667	0.03073494	0.003946746	0.021156977	0.010417143	0.00119382	0.000124586	0.000500769	0.000605946	0.001086154	0.000961951	0.005442308	0.018818966	82.85714286	0.01663617	0.003558824	0.064461538	0.080584906	640.1818182	0.896428571	4.852542373	13.72	0.24015873	2.133333333	1.735294118	0.049	0.017069444	0.009057333	0.093576471	1.609090909	0.000299263	0.000227959	0	0	0.016685714	0.054613208	0.63981982	0.00008725	0.000206612	0.0003024	0.00014594	0.501824818	0.117122302	0.755714286	0.052269504	0.224315068	0.057197279	0.014215686	0.078280255	0.070858896	0.012666667	0.03073494	0.003946746	0.021156977	0.010417143	0.00119382	0.000124586	0.000500769	0.000605946	0.001086154	0.000961951	0.005442308	0.018818966	82.85714286	0.01663617	0.003558824	0.064461538	0.080584906	640.1818182	0.896428571	4.852542373	13.72	0.24015873	2.133333333	1.735294118	0.049	0.017069444	0.009057333	0.093576471	1.609090909	0.000299263	0.000227959	0	0	0.016685714	0.054613208	0.63981982	0.00008725	0.000206612	0.0003024	0.00014594	0.501824818	0.117122302	0.755714286	0.052269504	0.224315068	0.057197279	0.014215686	0.078280255	0.070858896	0.012666667	0.03073494	0.003946746	0.021156977	0.010417143	0.00119382	0.000124586	0.000500769	0.000605946	0.001086154	0.000961951	0.005442308	0.018818966	82.85714286	1096.698301
R22	0.107510638	0.004852941	0.016205769	0.024603774	1170.545455	1.337321429	4.669491525	15.745	0.086920635	0.863939394	0.774264706	0.101768116	0.026416667	0.011896	0.050529412	2.405681818	0.000278105	0.000194796	1.74E-05	0	0.020228571	0.092669811	1.091891892	3.48E-05	0.000111157	0	0.000515639	1.791240876	0.200935252	1.330714286	0.101205674	0.470136986	0.115238095	0.030647059	0.165286624	0.143742331	0.025260606	0.065180723	0.007402367	0.04319186	0.014908571	0.00190618	0.000403039	0.001145604	0.001045946	0.001841026	0.001412683	0.003454808	0.00537069	24.28151261	0.107510638	0.004852941	0.016205769	0.024603774	1170.545455	1.337321429	4.669491525	15.745	0.086920635	0.863939394	0.774264706	0.101768116	0.026416667	0.011896	0.050529412	2.405681818	0.000278105	0.000194796	1.74E-05	0	0.020228571	0.092669811	1.091891892	3.48E-05	0.000111157	0	0.000515639	1.791240876	0.200935252	1.330714286	0.101205674	0.470136986	0.115238095	0.030647059	0.165286624	0.143742331	0.025260606	0.065180723	0.007402367	0.04319186	0.014908571	0.00190618	0.000403039	0.001145604	0.001045946	0.001841026	0.001412683	0.003454808	0.00537069	24.28151261	0.107510638	0.004852941	0.016205769	0.024603774	1170.545455	1.337321429	4.669491525	15.745	0.086920635	0.863939394	0.774264706	0.101768116	0.026416667	0.011896	0.050529412	2.405681818	0.000278105	0.000194796	1.74E-05	0	0.020228571	0.092669811	1.091891892	3.48E-05	0.000111157	0	0.000515639	1.791240876	0.200935252	1.330714286	0.101205674	0.470136986	0.115238095	0.030647059	0.165286624	0.143742331	0.025260606	0.065180723	0.007402367	0.04319186	0.014908571	0.00190618	0.000403039	0.001145604	0.001045946	0.001841026	0.001412683	0.003454808	0.00537069	24.28151261	5913.948529
R23	0.013506383	0.001193137	0	0.002450943	0.469090909	0.281785714	0.003442373	0.012935	0.002257143	0.027393939	0.138441176	0.108507246	0.000807083	0.002030667	0.082905882	2.364772727	0.327578947	0.291326531	0.000224059	0	0.024628571	0.003515094	0.001875676	0.000147667	0.000168264	0	0.000779699	0.585620438	0.000694101	0.000972857	9.16E-05	0.000548973	0.00033966	0.000962092	8.69E-05	2.13E-05	1.04E-05	0.000364036	2.97E-05	0.000353895	0.009817143	0.000924719	0.000117238	0.006406593	0.000321676	0.000436154	1.37E-05	0.000288125	0.001621552	0.008361345	0.013506383	0.001193137	0	0.002450943	0.469090909	0.281785714	0.003442373	0.012935	0.002257143	0.027393939	0.138441176	0.108507246	0.000807083	0.002030667	0.082905882	2.364772727	0.327578947	0.291326531	0.000224059	0	0.024628571	0.003515094	0.001875676	0.000147667	0.000168264	0	0.000779699	0.585620438	0.000694101	0.000972857	9.16E-05	0.000548973	0.00033966	0.000962092	8.69E-05	2.13E-05	1.04E-05	0.000364036	2.97E-05	0.000353895	0.009817143	0.000924719	0.000117238	0.006406593	0.000321676	0.000436154	1.37E-05	0.000288125	0.001621552	0.008361345	0.013506383	0.001193137	0	0.002450943	0.469090909	0.281785714	0.003442373	0.012935	0.002257143	0.027393939	0.138441176	0.108507246	0.000807083	0.002030667	0.082905882	2.364772727	0.327578947	0.291326531	0.000224059	0	0.024628571	0.003515094	0.001875676	0.000147667	0.000168264	0	0.000779699	0.585620438	0.000694101	0.000972857	9.16E-05	0.000548973	0.00033966	0.000962092	8.69E-05	2.13E-05	1.04E-05	0.000364036	2.97E-05	0.000353895	0.009817143	0.000924719	0.000117238	0.006406593	0.000321676	0.000436154	1.37E-05	0.000288125	0.001621552	0.008361345	0
R24	0.402765957	0.001500784	0.002276923	0.003111321	515.2727273	0.314107143	0.214576271	2.953333333	0.005734921	0.380606061	13.57647059	19.33333333	0.000705139	0.007810667	0.698117647	167.8409091	0.001243158	0.001105102	0.000833168	0	0.089561905	0.061150943	0.114324324	0.002365833	0.000254132	0.00019112	0.017548872	166.0583942	0.001233813	0.001401429	0.000209433	0.001089041	0.000966667	0.018026144	0.001175796	0.000321104	0.000103333	0.000238675	6.73E-05	0.000174302	0.000921714	0.070674157	0.000640331	0.000687363	0.005713514	0.001734872	0.000640488	0.000489904	0.10362069	0.591596639	0.402765957	0.001500784	0.002276923	0.003111321	515.2727273	0.314107143	0.214576271	2.953333333	0.005734921	0.380606061	13.57647059	19.33333333	0.000705139	0.007810667	0.698117647	167.8409091	0.001243158	0.001105102	0.000833168	0	0.089561905	0.061150943	0.114324324	0.002365833	0.000254132	0.00019112	0.017548872	166.0583942	0.001233813	0.001401429	0.000209433	0.001089041	0.000966667	0.018026144	0.001175796	0.000321104	0.000103333	0.000238675	6.73E-05	0.000174302	0.000921714	0.070674157	0.000640331	0.000687363	0.005713514	0.001734872	0.000640488	0.000489904	0.10362069	0.591596639	0.417234043	0.001311961	0.001498462	0.002216981	499.0909091	0.340357143	0.211355932	2.891666667	0.003749206	0.358484848	14.50588235	20.69565217	0.000897917	0.0078	0.713764706	169.8863636	0.001052632	0.000996633	0.000758911	0	0.090104762	0.052056604	0.111351351	0.001825	0.000166612	0.00026744	0.017699248	165.6934307	0.001233094	0.001347857	0.00017844	0.001096575	0.00092381	0.018856209	0.001157962	0.000343742	0.000100424	0.000237289	4.56E-05	0.000181395	0.001070857	0.060842697	0.00059116	0.000473956	0.005562162	0.002299487	0.000625854	0.000407067	0.091896552	0.575630252	51983.33333
R25	0.019731915	0.00165902	0.003430769	0.005181132	46.56363636	0.466785714	0.012581356	0.0608	0.004785714	0.185	0.218676471	0.05126087	0.000185694	0.002724	0.026835294	4.639772727	0.001150526	0.001042857	6.39E-05	0	0.015038095	0.013896226	0.002191892	0.001166667	0.000387769	0.00005324	0.000242707	0.264525547	0.000695108	0.001232143	0.000238227	0.001139726	0.000278299	0.000167582	0.000372803	0.000289939	7.04E-05	0.000185663	2.36E-05	0.000131221	0.000639429	0.023865169	0.000258508	6.42E-05	1.16E-05	0.000320615	6.15E-05	0.000898558	0.022237069	0.076344538	0.019731915	0.00165902	0.003430769	0.005181132	46.56363636	0.466785714	0.012581356	0.0608	0.004785714	0.185	0.218676471	0.05126087	0.000185694	0.002724	0.026835294	4.639772727	0.001150526	0.001042857	6.39E-05	0	0.015038095	0.013896226	0.002191892	0.001166667	0.000387769	0.00005324	0.000242707	0.264525547	0.000695108	0.001232143	0.000238227	0.001139726	0.000278299	0.000167582	0.000372803	0.000289939	7.04E-05	0.000185663	2.36E-05	0.000131221	0.000639429	0.023865169	0.000258508	6.42E-05	1.16E-05	0.000320615	6.15E-05	0.000898558	0.022237069	0.076344538	0.020859574	0.001624902	0.017011538	0.018464151	44.12727273	0.358571429	0.011630508	0.053833333	0.003414286	0.178939394	0.198823529	0.040144928	0.00014	0.002617333	0.027364706	4.525	0.002006316	0.001909184	6.39E-05	0	0.014619048	0.013264151	0.001728829	0.001028333	0.000379008	0	0.000232782	0.219343066	0.000611942	0.001087143	0.000218227	0.001010274	0.000221905	0.000146863	0.000328217	0.000297239	6.08E-05	0.00015247	2.46E-05	0.000142558	0.000638286	0.020292135	0.000241326	0.000109066	4.59E-06	0.000324462	5.35E-05	0.000515385	0.019077586	0.075798319	46.07839379
